Date,Group_ID,Observer_ID,Focal_type,focal ID,Time of arrival,Focal start time,Visibility,Focal activity start time,Activity,Species of tree,What part being eaten?,Part of fruit eaten,Seed eating activity,Tree number,Tree canopy height,Feeding start time,Feeding end time,Start time feeding rate,End time feeding rate,Amount eaten,Comments
45730.0,Pribon,"Rama, Uhit",FN,Ewat,0.23958333333333334,0.23958333333333334,1.0,0.537499999999837,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Rama, Uhit",FN,Ewat,0.23958333333333334,0.23958333333333334,2.0,0.538194444444281,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Nyato puntik
45730.0,Pribon,"Rama, Uhit",FN,Ewat,0.23958333333333334,0.23958333333333334,2.0,0.539583333333169,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Rama, Uhit",FN,Ewat,0.23958333333333334,0.23958333333333334,2.0,0.548611111110941,F,Akar kuning,fl,NA,NA,NA,atas,0.5486111111,0.55,0.548611111111111,13;11,11.0,"Akar kuning dipohon Papung, cuaca menjadi cerah berawan"
45730.0,Pribon,"Rama, Uhit",FN,Ewat,0.23958333333333334,0.23958333333333334,2.0,0.549999999999829,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Rama, Uhit",FN,Ewat,0.23958333333333334,0.23958333333333334,1.0,0.550694444444273,F,Akar kuning,fl,NA,NA,NA,atas,0.5506944444,0.5534722222,NA,NA,NA,NA
45730.0,Pribon,"Rama, Uhit",FN,Ewat,0.23958333333333334,0.23958333333333334,2.0,0.553472222222049,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Rama, Uhit",FN,Ewat,0.23958333333333334,0.23958333333333334,2.0,0.555555555555381,F,Akar kuning,fl,NA,NA,NA,atas,0.5555555556,0.5597222222,NA,NA,NA,Akar kuning di pohon Tatumbu kasar
45730.0,Pribon,"Rama, Uhit",FN,Ewat,0.23958333333333334,0.23958333333333334,2.0,0.559722222222045,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Rama, Uhit",FN,Ewat,0.23958333333333334,0.23958333333333334,1.0,0.561805555555377,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Kamehas daun perak
45730.0,Pribon,"Rama, Uhit",FN,Ewat,0.23958333333333334,0.23958333333333334,2.0,0.563194444444265,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Rama, Uhit",FN,Ewat,0.23958333333333334,0.23958333333333334,2.0,0.565277777777597,F,Akar kuning,yl,NA,NA,NA,atas,0.5652777778,0.5673611111,0.5652777777777778,0.5659722222222222,7.0,Akar kuning di pohon Rambutan hutan
45730.0,Pribon,"Rama, Uhit",FN,Ewat,0.23958333333333334,0.23958333333333334,1.0,0.567361111110929,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Rama, Uhit",FN,Ewat,0.23958333333333334,0.23958333333333334,2.0,0.572222222222037,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Mangkinang blawau
45730.0,Pribon,"Rama, Uhit",FN,Ewat,0.23958333333333334,0.23958333333333334,2.0,0.576388888888701,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Rama, Uhit",FN,Ewat,0.23958333333333334,0.23958333333333334,2.0,0.577083333333145,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Individu bersitirahat dengan posisi duduk di pohon Tantimun dan sesekali mengeluarkan suara seperti memanggil individu lain
45730.0,Pribon,"Rama, Uhit",FN,Ewat,0.23958333333333334,0.23958333333333334,2.0,0.583333333333141,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Rama, Uhit",FN,Ewat,0.23958333333333334,0.23958333333333334,2.0,0.588888888888693,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Tutup kabali
45730.0,Pribon,"Rama, Uhit",FN,Ewat,0.23958333333333334,0.23958333333333334,2.0,0.590277777777581,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Rama, Uhit",FN,Ewat,0.23958333333333334,0.23958333333333334,1.0,0.592361111110913,F,Akar kuku elang,fr/M,dg+kul,meludah,NA,atas,0.5923611111,0.6131944444,NA,NA,NA,"Akar kuku elang di pohon Kayu lalas bersama individu lain,tidak dapat melakukan feeding rate karena terhalang tajuk pohon dan akar yang rimbun"
45730.0,Pribon,"Rama, Uhit",FN,Ewat,0.23958333333333334,0.23958333333333334,1.0,0.607638888888889,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Rama, Uhit",FN,Ewat,0.23958333333333334,0.23958333333333334,2.0,0.613194444444233,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Ewat masuk pohon Pinding pandan, dan langsung mengambil posisi merebah pada cabang untuk beristirahat, cuaca berawan"
45730.0,Pribon,"Rama, Uhit",FN,Ewat,0.23958333333333334,0.23958333333333334,2.0,0.6458333333333334,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Pohon tidur sore Ewat di pohon Pinding pandan AR/220, cuaca menjadi mengelap (mendung)"
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,1.0,0.201388888888889,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Sampai pohon tidur pagi Ewit dan Sawit di pohon Meranti, cuaca masih sedikit gelap dan berawan"
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.215277777777778,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Defekasi dan urinasi di pohon Meranti, sampel feses dan urine terkoleksi"
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.216666666666666,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.233333333333333,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Bengaris
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.234027777777778,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.236111111111111,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Bengaris
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,1.0,0.239583333333333,S,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Individu sosial calling (svoc) duet sambil berjalan
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,1.0,0.25,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.254861111111111,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Mahadingan, cuaca cerah dan berawan"
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.256944444444444,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.259722222222222,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Kayu lalas
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.260416666666666,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.270833333333333,S,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Sosial calling (svoc) duet bersama keluarganya di pohon Bengaris
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.272222222222222,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,0.0,0.284722222222221,U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pergerakan Ewit tidak diketahui oleh pengamat
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.289583333333329,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.300694444444433,F,Manggis hutan daun kecil,fr/M,dg,telan semua,NA,atas,0.3006944444,0.3027777778,0.3020833333333333,0.30277777777777776,1.0,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.302777777777765,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.304166666666653,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Rahanjang
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.305555555555541,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.308333333333317,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,0.3083333333,0.3104166667,0.3090277777777778,0.30972222222222223,8.0,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.310416666666649,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.313888888888869,F,Sp 1,yl,NA,NA,NA,atas,0.3138888889,0.3152777778,0.3138888888888889,0.31527777777777777,3.0,"Ewit makan daun kecil, kemungkinan dari pohon Hangkang (bagian daun yang belum besar atau pucuk)"
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.315277777777757,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.317361111111089,F,Kayu sapat,fr/Mu,sem,telan semua,NA,atas,0.3173611111,0.31875,0.31736111111111115,0.31875000000000003,7.0,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.318749999999977,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.319444444444421,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Hangkang
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.3229166666666667,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.323611111111085,F,Lewang,fl,NA,NA,NA,atas,0.3236111111,0.3277777778,0.32430555555555557,0.325,11.0,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.327777777777749,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,1.0,0.331944444444413,F,Akar pisang pisang,yl,NA,NA,NA,atas,0.3319444444,0.3333333333,0.33194444444444443,0.3326388888888889,3.0,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.333333333333301,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.336111111111077,F,Serangga,ins,NA,NA,NA,atas,0.3361111111,0.3375,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.3368055555555556,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,1.0,0.337499999999965,F,Akar kuku elang,yl,NA,NA,NA,atas,0.3375,0.3381944444,NA,NA,NA,"Rahanjang bawi, cuaca berawan"
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.338194444444409,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.340972222222185,S,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Ewit terlihat mengejar Ewat, mereka bermain secara bergelut sejenak kemudian berjalan kembali"
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.342361111111073,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.353472222222177,F,Akar kuning,yl,NA,NA,NA,atas,0.3534722222,0.3583333333,0.36041666666666666,0.3541666666666667,2.0,Akar kuning di pohon Mahawai
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.358333333333285,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.36180555555555555,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,0.3618055556,0.3645833333,0.3625,0.36319444444444443,9.0,Akar kuku elang di pohon Mangkinang blawau
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.364583333333281,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,1.0,0.365277777777725,F,Tutup kabali,yl,NA,NA,NA,atas,0.3652777778,0.3666666667,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.366666666666613,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,1.0,0.367361111111057,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,0.3673611111,0.3708333333,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.370833333333277,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.376388888888829,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Mamgkinang blawau
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.377777777777717,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.378472222222161,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Mangkinang blawau
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.379861111111049,F,Akar kuning,yl,NA,NA,NA,atas,0.3798611111,0.38125,0.37986111111111115,0.37986111111111115,3.0,"Setelah beristirahat, individu makan Akar kuning di pohon Mangkinang blawau"
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.381249999999937,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.381944444444381,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,0.3819444444,0.3861111111,0.3840277777777778,0.38472222222222224,13.0,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.3854166666666667,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.386111111111045,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Hangkang
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.386805555555489,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,0.3868055556,0.3916666667,NA,NA,NA,"Sulit mengambil feeding rate individu tertutup tajuk pohon hangkang, cuaca cerah berawan"
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.391666666666597,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.395833333333261,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Hangkang
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.397916666666593,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,0.0,0.409027777777697,U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.413888888888805,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,1.0,0.415972222222137,F,Nyato puntik,yl,NA,NA,NA,atas,0.4159722222,0.4166666667,NA,NA,NA,"Makan kurang dari 1 menit, dan terlihat hanya 2 kali perik saja, cuaca cerah"
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.416666666666581,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,1.0,0.420138888888801,F,Nyato puntik,yl,NA,NA,NA,atas,0.4201388889,0.4215277778,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.421527777777689,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,1.0,0.422916666666577,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,0.4229166667,0.4243055556,NA,NA,NA,"Sulit mengambil feeding rate individu tertutup tajuk pohon Hangkang, setelah makan individu berpindah ke pohon sebelahnya (Pantung)"
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.424305555555465,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Pantung
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.424999999999909,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,1.0,0.427083333333241,F,Tatumbu putih,fl,NA,NA,NA,atas,0.4270833333,0.4291666667,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.429166666666573,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.431944444444349,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Meranti daun kecil
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.434027777777681,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.434722222222125,R,NA,NA,NA,NA,NA,tengah,NA,NA,NA,NA,NA,Tatumbu buah ungu
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.438194444444345,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.440972222222121,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Meranti
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.442361111111009,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.454166666666557,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Galam tikus
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.459027777777665,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.461111111110997,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Hangkang
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.463888888888773,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.469444444444325,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Kayu lalas
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,1.0,0.470833333333213,F,Akar kuku elang,fr/M,dg+kul,meludah,NA,atas,0.4708333333,0.4722222222,NA,NA,NA,"Setelah beristirahat, individu makan Akar kuku elang di pohon Kayu lalas, cuaca menjadi berawan"
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.472222222222101,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.475694444444321,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Defekasi dan urinasi di pohon Martibu
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.4763888888888889,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,1.0,0.477083333333209,F,Akar kamunda,yl,NA,NA,NA,tengah,0.4770833333,0.4784722222,NA,NA,NA,Akar kamunda di pohon bengaris
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.478472222222097,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.484722222222093,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Tagula daun kecil
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.493055555555421,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,1.0,0.497916666666529,F,Akar pisang - pisang,yl,NA,NA,NA,atas,0.4979166667,0.5013888889,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.501388888888749,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.502083333333193,F,Akar kamunda,yl,NA,NA,NA,atas,0.5020833333,0.5034722222,0.5027777777777778,0.5034722222222222,4.0,Akar kamunda di Manggis hutan daun besar (mhdb)
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.503472222222081,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Setelah makan, individu urinasi dan defekasi di pohon makan (mhdb)"
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.504166666666525,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,1.0,0.506944444444301,F,Akar kuku elang,fr/M,dg+kul,meludah,NA,atas,0.5069444444,0.5166666667,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.516666666666517,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,1.0,0.522916666666513,F,Akar pisang pisang,yl,NA,NA,NA,atas,0.5229166667,0.5243055556,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.524305555555401,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.527083333333177,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Terlihat ewit menyeder ke cabang pohon Mahawai UMB
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.527777777777621,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.540277777777613,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Hangkang
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,2.0,0.543749999999833,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ewit berjalan menyusul Rawit dan setelah itu mengejar Ewat
45730.0,Pribon,"Tasya, Yayan",NN,Ewit,0.19444444444444445,0.2152777777777778,1.0,0.549999999999829,F,Akar kuning,yl,NA,NA,NA,atas,0.55,0.5513888889,NA,NA,NA,Akar kuning pohon Papung
